onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
1.2994141578674316	0	baseline	78	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.3165452480316162	0	baseline	79	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.332735538482666	0	baseline	80	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.3500847816467283	0	baseline	81	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.36611008644104	0	baseline	82	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.3834171295166016	0	baseline	83	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.3994104862213137	0	baseline	84	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.4160816669464111	0	baseline	85	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.432753086090088	0	baseline	86	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.449418544769287	0	baseline	87	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.4660933017730713	0	baseline	88	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.4827678203582764	0	baseline	89	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.4994306564331057	0	baseline	90	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.5160911083221436	0	baseline	91	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.5327539443969729	0	baseline	92	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.5494260787963867	0	baseline	93	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.5660898685455322	0	baseline	94	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.5827522277832031	0	baseline	95	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.5994279384613037	0	baseline	96	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.6161017417907717	0	baseline	97	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.6327569484710691	0	baseline	98	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.649437665939331	0	baseline	99	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.6660897731781006	0	baseline	100	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.682758331298828	0	baseline	101	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.6994237899780271	0	baseline	102	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.7160992622375488	0	baseline	103	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.7327635288238523	0	baseline	104	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.7494258880615234	0	baseline	105	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.7660865783691406	0	baseline	106	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.7827692031860352	0	baseline	107	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.7994303703308103	0	baseline	108	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.8161025047302248	0	baseline	109	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.8327670097351076	0	baseline	110	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.8494315147399905	0	baseline	111	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.8660907745361328	0	baseline	112	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.882763624191284	0	baseline	113	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.8994290828704836	0	baseline	114	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.9160988330841064	0	baseline	115	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.9327800273895264	0	baseline	116	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.9494390487670896	0	baseline	117	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.9660933017730715	0	baseline	118	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.9827685356140137	0	baseline	119	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
1.999433517456055	0	baseline	120	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.016098737716675	0	baseline	121	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.0327699184417725	0	baseline	122	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.049429416656494	0	baseline	123	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.0660998821258545	0	baseline	124	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.0827624797821045	0	baseline	125	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.0994293689727783	0	baseline	126	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.1161117553710938	0	baseline	127	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.1327638626098637	0	baseline	128	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.149435043334961	0	baseline	129	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.166098117828369	0	baseline	130	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
2.1832380294799805	0	baseline	131	0.0	0.0	0.0	n/a	0	0	10	sub-sub-kym	1	Feedback	n/a	n/a	n/a	n/a
